,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kneighborsregressor__n_neighbors,param_kneighborsregressor__p,param_kneighborsregressor__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
32,0.004574000835418701,0.0016502674555748692,0.011690616607666016,0.0015753268968230149,21,1,uniform,"{'kneighborsregressor__n_neighbors': 21, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.812960631994734,-5.142731123232705,-5.406581026573461,-36.2553964558663,-13.1544173094168,13.339493115208654,7,-14.317881105529391,-14.400232950985524,-14.481522000000002,-5.042582893925619,-12.060554737610135,4.052240977464171
33,0.005759835243225098,0.003115055135066034,0.013627111911773682,0.0014463663874931664,21,1,distance,"{'kneighborsregressor__n_neighbors': 21, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.703315357245954,-5.366932789960088,-5.809646195320871,-36.88514565827388,-13.691260000200197,13.39964516251454,64,-0.46322617032967034,-0.5170339275775507,-0.6304652423076924,-0.6258840660278447,-0.5591523515606895,0.07161432117043644
34,0.003885924816131592,0.0011659188538710996,0.00473552942276001,0.0026753414204089485,21,2,uniform,"{'kneighborsregressor__n_neighbors': 21, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.920343706699272,-5.135742351379876,-5.340319171969868,-36.224555262660616,-13.155240123177407,13.322184141005609,8,-14.34125837676609,-14.41670861608233,-14.50996362183848,-5.057392923498124,-12.081330884546258,4.055712726277162
35,0.008000314235687256,0.002005240407510519,0.0037398934364318848,0.0006384242873102408,21,2,distance,"{'kneighborsregressor__n_neighbors': 21, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.748197874325384,-5.369588858229548,-5.808706800895547,-36.62985270986923,-13.639086560829927,13.283063600387063,48,-0.46322617032967034,-0.5170339275775508,-0.6304652423076925,-0.6258840660278449,-0.5591523515606895,0.07161432117043647
36,0.0055422186851501465,0.0022667745579147266,0.01788419485092163,0.0030180948065405963,24,1,uniform,"{'kneighborsregressor__n_neighbors': 24, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.8491554323476675,-5.114102696172553,-5.572217007488479,-36.25434183224023,-13.197454242062232,13.314488122351188,10,-14.498023318643158,-14.60445293242521,-14.655838302083335,-5.075449973331627,-12.208441131620834,4.118627651140111
37,0.004109501838684082,0.0008408107364964379,0.013173282146453857,0.002606656942965028,24,1,distance,"{'kneighborsregressor__n_neighbors': 24, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.652604187522918,-5.352206209182826,-5.89532342282106,-36.82914551338933,-13.682319833229034,13.371803797659839,61,-0.46322617032967034,-0.5170339275775507,-0.6304652423076924,-0.6258840660278449,-0.5591523515606895,0.07161432117043647
38,0.005761563777923584,0.0026051779147576847,0.004403412342071533,0.0019683739875899545,24,2,uniform,"{'kneighborsregressor__n_neighbors': 24, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.918397950268815,-5.084010014240911,-5.5405454445084485,-36.247672181230705,-13.19765639756222,13.311211786975084,11,-14.5173711338141,-14.609601232371796,-14.690123929754277,-5.127804721102151,-12.236225254260582,4.10450366192727
39,0.00579148530960083,0.0024940673972021314,0.003941714763641357,0.001081199266753247,24,2,distance,"{'kneighborsregressor__n_neighbors': 24, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.670786539830838,-5.358136382141321,-5.8990818020960445,-36.62066119435586,-13.637166479606016,13.277723568060122,47,-0.46322617032967034,-0.5170339275775507,-0.6304652423076925,-0.6258840660278447,-0.5591523515606895,0.07161432117043647
40,0.004977881908416748,0.0025349147213759894,0.01476597785949707,0.003415927758383555,26,1,uniform,"{'kneighborsregressor__n_neighbors': 26, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.838711784555394,-5.040392429034981,-5.584207838191582,-36.23828608234714,-13.175399533532273,13.31848579076394,9,-14.612641599453802,-14.685888905780608,-14.745456170687302,-5.1385628455085035,-12.295637380357554,4.132406650758566
41,0.006100177764892578,0.002894922926141827,0.011714041233062744,0.0030445465805100684,26,1,distance,"{'kneighborsregressor__n_neighbors': 26, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.625138767846393,-5.32863793083132,-5.950500219182604,-36.74563985166504,-13.66247919238134,13.334954031874926,54,-0.46322617032967034,-0.5170339275775507,-0.6304652423076926,-0.6258840660278449,-0.5591523515606897,0.07161432117043652
