,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kneighborsregressor__n_neighbors,param_kneighborsregressor__p,param_kneighborsregressor__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
12,0.006316959857940674,0.002393748889350328,0.012521028518676758,0.0018030829976331587,8,1,uniform,"{'kneighborsregressor__n_neighbors': 8, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-6.071449395161294,-6.256543944412442,-6.151563860887098,-35.86796177662037,-13.586879744270302,12.864156162463495,37,-13.202878723557694,-12.664655125000001,-13.084591007211541,-4.292344254032258,-10.811117277450373,3.7689259046226353
13,0.005907118320465088,0.0014041157485468066,0.02125239372253418,0.01415514963552755,8,1,distance,"{'kneighborsregressor__n_neighbors': 8, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-7.113922834971431,-5.63702231186351,-6.369572258516482,-37.181761293004875,-14.075569674589074,13.350581406777637,70,-0.4645152499999999,-0.5192343953525643,-0.6349375884615386,-0.6279299203149002,-0.5616542885322507,0.0724540225954733
14,0.006836235523223877,0.002111936807585008,0.005196332931518555,0.0033000052922585225,8,2,uniform,"{'kneighborsregressor__n_neighbors': 8, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-6.129875626440097,-6.262881473214285,-6.143064069700461,-35.84293377459491,-13.59468873598744,12.845134779013234,39,-13.284951596153848,-12.730885161057692,-12.993259584134615,-4.383757843701998,-10.848213546262038,3.73739731524164
15,0.005539000034332275,0.001330727018674088,0.005364179611206055,0.0016522646378638946,8,2,distance,"{'kneighborsregressor__n_neighbors': 8, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-7.1693678577715465,-5.609694151157766,-6.4771350858878565,-36.81549937099794,-14.017924116453777,13.173780689951396,69,-0.4645152499999999,-0.5192343953525643,-0.6349375884615386,-0.6279299203149002,-0.5616542885322507,0.0724540225954733
16,0.005050301551818848,0.0007445819000762632,0.013689577579498291,0.003955414660532795,11,1,uniform,"{'kneighborsregressor__n_neighbors': 11, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.826855489964579,-5.6388363217427715,-5.878480062459537,-35.79628141261095,-13.28511332169446,12.99713494292927,26,-13.593272751430389,-13.380895621106166,-13.548397373172282,-4.655885573370911,-11.294612829769935,3.833688096135638
17,0.006661951541900635,0.001991000702910653,0.013578474521636963,0.003142148391274883,11,1,distance,"{'kneighborsregressor__n_neighbors': 11, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.996180354097475,-5.542128872364412,-6.321876786584088,-36.894440842815875,-13.938656713965463,13.263512159630341,68,-0.46476326923076944,-0.517061817058699,-0.6317777102034332,-0.6259304232804233,-0.5598833049433312,0.07143620994801997
18,0.007376492023468018,0.0021576060190893476,0.004933476448059082,0.0017167554944198054,11,2,uniform,"{'kneighborsregressor__n_neighbors': 11, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.951996343832121,-5.686434223254748,-5.957348238564953,-35.78557850474441,-13.345339327599056,12.956341058841645,32,-13.622693408773047,-13.403858029243482,-13.610068527654164,-4.683503100125681,-11.330030766449093,3.8383578428522234
19,0.00516963005065918,0.0010127750293650987,0.0034908652305603027,0.00012797553086554101,11,2,distance,"{'kneighborsregressor__n_neighbors': 11, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-7.090202646116855,-5.559546488373073,-6.443092560361609,-36.546933631961444,-13.909943831703245,13.080760497341208,67,-0.46476326923076944,-0.517061817058699,-0.6317777102034331,-0.6259304232804233,-0.5598833049433312,0.07143620994801994
20,0.007051527500152588,0.003364455997995607,0.013024449348449707,0.0029932867544458135,13,1,uniform,"{'kneighborsregressor__n_neighbors': 13, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.805280026177296,-5.400498121233604,-5.044181070542359,-35.88684531558185,-13.034201133383778,13.196727707794514,1,-13.819103946290399,-13.494970894856616,-13.807420544378697,-4.793618253210808,-11.47877840968413,3.861867950348986
21,0.005196690559387207,0.001750031109135545,0.011078059673309326,0.0026856865664458426,13,1,distance,"{'kneighborsregressor__n_neighbors': 13, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.939101584462122,-5.479820365101531,-5.588744436322514,-36.874751016133594,-13.72060435050494,13.38040501944221,66,-0.46333104710969514,-0.5170339275775507,-0.6315507807692308,-0.6259493800060797,-0.5594662838656391,0.07186561307841124
22,0.0047299861907958984,0.0014550857673410972,0.006025195121765137,0.0029512661389470736,13,2,uniform,"{'kneighborsregressor__n_neighbors': 13, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.881437043601559,-5.50011930302947,-5.082656502058731,-35.96803134177076,-13.10806104761513,13.20123320048083,3,-13.877010205735099,-13.492592618115607,-13.8311839408284,-4.801830796498787,-11.500654390294473,3.870416333927763
23,0.008695244789123535,0.0031416692613673814,0.006312251091003418,0.0026682562447317383,13,2,distance,"{'kneighborsregressor__n_neighbors': 13, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.970036082850396,-5.483144411017234,-5.593826765724021,-36.60979780799411,-13.664201266896441,13.26058901412782,55,-0.463331047109695,-0.5170339275775507,-0.6315507807692309,-0.6259493800060797,-0.5594662838656391,0.07186561307841131
24,0.005019485950469971,0.0018058858589364796,0.011800885200500488,0.0026701930174976764,16,1,uniform,"{'kneighborsregressor__n_neighbors': 16, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.788757153657834,-5.373609961837559,-5.181722965869816,-36.05821086335358,-13.100575236179697,13.256412890483029,2,-13.874263112980767,-13.888240596153846,-14.23027308533654,-4.937473547307028,-11.732562585444546,3.92573628804177
25,0.005766570568084717,0.003277468497470592,0.012555897235870361,0.0026083518658827076,16,1,distance,"{'kneighborsregressor__n_neighbors': 16, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.853873260677467,-5.396484356065714,-5.6449115147609685,-36.9040413012242,-13.699827608182087,13.40829786433574,65,-0.46322617032967034,-0.5170339275775507,-0.6304652423076924,-0.6258840660278447,-0.5591523515606895,0.07161432117043644
26,0.007054507732391357,0.0036902765951639127,0.004388749599456787,0.0015104434977637764,16,2,uniform,"{'kneighborsregressor__n_neighbors': 16, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.880955843173962,-5.45029347278226,-5.184583842165898,-36.04460344147859,-13.140109149900178,13.226250541570272,6,-13.891433816105769,-13.916987591947114,-14.171271528846157,-4.95300861295123,-11.733175387462568,3.916059546089733
27,0.009603559970855713,0.004304232366634594,0.006012380123138428,0.0016701206947796166,16,2,distance,"{'kneighborsregressor__n_neighbors': 16, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.903063166958737,-5.429596315098117,-5.648772137845801,-36.63353296070243,-13.653741145151272,13.279293769294895,53,-0.46322617032967034,-0.5170339275775508,-0.6304652423076925,-0.6258840660278449,-0.5591523515606895,0.07161432117043647
28,0.008509695529937744,0.0031649369223822606,0.020525217056274414,0.01173257493580292,19,1,uniform,"{'kneighborsregressor__n_neighbors': 19, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.755495358515135,-5.225910590142592,-5.296790806387793,-36.18543511593311,-13.115907967744658,13.320748931842214,4,-14.125635604943536,-14.197870634562113,-14.407430029831666,-5.023580286880188,-11.938629139054376,3.993746608234032
29,0.005944669246673584,0.0016324998401536235,0.011823892593383789,0.003276959175966515,19,1,distance,"{'kneighborsregressor__n_neighbors': 19, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.713007941563645,-5.379128178013265,-5.773316248075085,-36.89007011696325,-13.688880621153812,13.403974584735531,63,-0.46322617032967034,-0.5170339275775507,-0.6304652423076925,-0.6258840660278449,-0.5591523515606895,0.07161432117043649
30,0.006548702716827393,0.0032890224090556565,0.0052449703216552734,0.0020066268874869902,19,2,uniform,"{'kneighborsregressor__n_neighbors': 19, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.869654822114714,-5.265446814404434,-5.243808666402856,-36.15850973889402,-13.134355010454005,13.295375207107533,5,-14.210866919241427,-14.180970049009161,-14.440007097379073,-5.060746959504023,-11.97314775628342,3.9921343324277543
31,0.009204089641571045,0.004045074379345096,0.0052127838134765625,0.0011871845405090964,19,2,distance,"{'kneighborsregressor__n_neighbors': 19, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.759512585119164,-5.392630150877319,-5.760631500190503,-36.62437250908419,-13.634286686317793,13.282751160046567,45,-0.46322617032967034,-0.5170339275775507,-0.6304652423076924,-0.6258840660278449,-0.5591523515606895,0.07161432117043647
32,0.0074217915534973145,0.0018611447041563174,0.019180774688720703,0.007257590360491482,21,1,uniform,"{'kneighborsregressor__n_neighbors': 21, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.812960631994734,-5.142731123232705,-5.406581026573461,-36.2553964558663,-13.1544173094168,13.339493115208654,7,-14.317881105529391,-14.400232950985524,-14.481522000000002,-5.042582893925619,-12.060554737610135,4.052240977464171
33,0.007593750953674316,0.0058622908723955265,0.021758854389190674,0.00836123579717769,21,1,distance,"{'kneighborsregressor__n_neighbors': 21, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.703315357245954,-5.366932789960088,-5.809646195320871,-36.88514565827388,-13.691260000200197,13.39964516251454,64,-0.46322617032967034,-0.5170339275775507,-0.6304652423076924,-0.6258840660278447,-0.5591523515606895,0.07161432117043644
34,0.010537862777709961,0.004411925309015921,0.014694452285766602,0.01173833749975747,21,2,uniform,"{'kneighborsregressor__n_neighbors': 21, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.920343706699272,-5.135742351379876,-5.340319171969868,-36.224555262660616,-13.155240123177407,13.322184141005609,8,-14.34125837676609,-14.41670861608233,-14.50996362183848,-5.057392923498124,-12.081330884546258,4.055712726277162
35,0.007191359996795654,0.001616425317978387,0.012739419937133789,0.008548634419574019,21,2,distance,"{'kneighborsregressor__n_neighbors': 21, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.748197874325384,-5.369588858229548,-5.808706800895547,-36.62985270986923,-13.639086560829927,13.283063600387063,48,-0.46322617032967034,-0.5170339275775508,-0.6304652423076925,-0.6258840660278449,-0.5591523515606895,0.07161432117043647
